antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,Cluster
"frozenset({'doormat retrospot', 'souvenir england'})","frozenset({'doormat fancy', 'doormat welcome', 'doormat hearts'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
frozenset({'doormat fairy'}),"frozenset({'doormat union', 'doormat fancy', 'doormat hearts'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
frozenset({'doormat fairy'}),"frozenset({'doormat union', 'doormat fancy', 'souvenir england'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat fairy', 'doormat hearts'})","frozenset({'doormat union', 'doormat fancy', 'souvenir england'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat fairy', 'souvenir england'})","frozenset({'doormat union', 'doormat fancy', 'doormat hearts'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
frozenset({'doormat fairy'}),"frozenset({'doormat union', 'doormat fancy', 'souvenir england', 'doormat hearts'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
frozenset({'doormat fairy'}),"frozenset({'doormat union', 'doormat retrospot', 'doormat fancy'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat retrospot', 'doormat hearts'})","frozenset({'doormat fancy', 'doormat fairy'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat fancy', 'doormat hearts'})","frozenset({'doormat retrospot', 'doormat fairy'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat fancy', 'souvenir england'})","frozenset({'doormat retrospot', 'doormat fairy'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat retrospot', 'souvenir england'})","frozenset({'doormat fancy', 'doormat fairy'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
frozenset({'doormat fairy'}),"frozenset({'doormat union', 'doormat retrospot', 'doormat hearts'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
frozenset({'doormat fairy'}),"frozenset({'doormat union', 'doormat retrospot', 'souvenir england'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat fairy', 'doormat hearts'})","frozenset({'doormat union', 'doormat fancy', 'doormat retrospot'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat fancy', 'doormat hearts'})","frozenset({'doormat union', 'doormat fairy', 'doormat retrospot'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat retrospot', 'doormat hearts'})","frozenset({'doormat union', 'doormat fairy', 'doormat fancy'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
frozenset({'doormat fairy'}),"frozenset({'doormat union', 'doormat fancy', 'doormat retrospot', 'doormat hearts'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat fairy', 'souvenir england'})","frozenset({'doormat union', 'doormat fancy', 'doormat retrospot'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat fancy', 'souvenir england'})","frozenset({'doormat union', 'doormat fairy', 'doormat retrospot'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat retrospot', 'souvenir england'})","frozenset({'doormat union', 'doormat fairy', 'doormat fancy'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
frozenset({'doormat fairy'}),"frozenset({'doormat union', 'doormat fancy', 'souvenir england', 'doormat retrospot'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat fancy', 'souvenir england', 'doormat hearts'})","frozenset({'doormat fairy', 'doormat retrospot'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat retrospot', 'souvenir england', 'doormat hearts'})","frozenset({'doormat fairy', 'doormat fancy'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat fancy', 'doormat hearts'})","frozenset({'doormat fairy', 'souvenir england', 'doormat retrospot'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat fancy', 'souvenir england'})","frozenset({'doormat fairy', 'doormat retrospot', 'doormat hearts'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat retrospot', 'doormat hearts'})","frozenset({'doormat fairy', 'doormat fancy', 'souvenir england'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat retrospot', 'souvenir england'})","frozenset({'doormat fairy', 'doormat fancy', 'doormat hearts'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat fairy', 'doormat hearts'})","frozenset({'doormat union', 'doormat retrospot', 'souvenir england'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat fairy', 'souvenir england'})","frozenset({'doormat union', 'doormat retrospot', 'doormat hearts'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
frozenset({'doormat fairy'}),"frozenset({'doormat union', 'doormat retrospot', 'souvenir england', 'doormat hearts'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat fairy', 'souvenir england', 'doormat hearts'})","frozenset({'doormat union', 'doormat fancy', 'doormat retrospot'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat fancy', 'souvenir england', 'doormat hearts'})","frozenset({'doormat union', 'doormat fairy', 'doormat retrospot'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat retrospot', 'souvenir england', 'doormat hearts'})","frozenset({'doormat union', 'doormat fairy', 'doormat fancy'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat fairy', 'doormat hearts'})","frozenset({'doormat union', 'doormat fancy', 'souvenir england', 'doormat retrospot'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat fairy', 'souvenir england'})","frozenset({'doormat union', 'doormat fancy', 'doormat retrospot', 'doormat hearts'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat fancy', 'doormat hearts'})","frozenset({'doormat union', 'doormat fairy', 'souvenir england', 'doormat retrospot'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat fancy', 'souvenir england'})","frozenset({'doormat union', 'doormat fairy', 'doormat retrospot', 'doormat hearts'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat retrospot', 'doormat hearts'})","frozenset({'doormat union', 'doormat fairy', 'doormat fancy', 'souvenir england'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat retrospot', 'souvenir england'})","frozenset({'doormat union', 'doormat fairy', 'doormat fancy', 'doormat hearts'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
frozenset({'doormat fairy'}),"frozenset({'doormat union', 'doormat fancy', 'doormat hearts', 'souvenir england', 'doormat retrospot'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat retrospot', 'doormat hearts'})","frozenset({'doormat fancy', 'doormat flock'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat fancy', 'doormat hearts'})","frozenset({'doormat retrospot', 'doormat flock'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat retrospot', 'souvenir england'})","frozenset({'doormat fancy', 'doormat flock'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat fancy', 'souvenir england'})","frozenset({'doormat retrospot', 'doormat flock'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat fancy', 'souvenir england', 'doormat hearts'})","frozenset({'doormat retrospot', 'doormat flock'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat retrospot', 'souvenir england', 'doormat hearts'})","frozenset({'doormat fancy', 'doormat flock'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat fancy', 'doormat hearts'})","frozenset({'doormat retrospot', 'souvenir england', 'doormat flock'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat fancy', 'souvenir england'})","frozenset({'doormat retrospot', 'doormat flock', 'doormat hearts'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat retrospot', 'doormat hearts'})","frozenset({'doormat fancy', 'souvenir england', 'doormat flock'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'doormat retrospot', 'souvenir england'})","frozenset({'doormat fancy', 'doormat flock', 'doormat hearts'})",0.04060913705583756,0.030456852791878174,0.030456852791878174,0.7500000000000001,24.625000000000004,1.0,0.029220026282563323,3.878172588832489,1.0,0.7500000000000002,0.7421465968586388,0.875,3
"frozenset({'dolly girl', 'bowl'})","frozenset({'spaceboy childrens', 'bag'})",0.04060913705583756,0.03553299492385787,0.03553299492385787,0.8750000000000001,24.625,1.0,0.034090030662990545,7.715736040609144,1.0,0.875,0.8703947368421053,0.9375,3
"frozenset({'bowl', 'cake tins', 'dolly girl'})","frozenset({'spaceboy childrens', 'bag'})",0.04060913705583756,0.03553299492385787,0.03553299492385787,0.8750000000000001,24.625,1.0,0.034090030662990545,7.715736040609144,1.0,0.875,0.8703947368421053,0.9375,3
"frozenset({'dolly girl', 'bowl'})","frozenset({'spaceboy childrens', 'bag', 'cake tins'})",0.04060913705583756,0.03553299492385787,0.03553299492385787,0.8750000000000001,24.625,1.0,0.034090030662990545,7.715736040609144,1.0,0.875,0.8703947368421053,0.9375,3
"frozenset({'dolly girl', 'tin', 'bowl'})","frozenset({'spaceboy childrens', 'bag'})",0.04060913705583756,0.03553299492385787,0.03553299492385787,0.8750000000000001,24.625,1.0,0.034090030662990545,7.715736040609144,1.0,0.875,0.8703947368421053,0.9375,3
